F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;TARGET
2;0;0;1;0;0;0;0;0;1;342188.0;122.0;5.99;33608.5;16;0;1;0
1;1;0;0;1;0;0;0;0;0;312541.0;93.0;4.99;72642.66;21;0;1;0
2;0;1;0;0;0;0;0;0;1;930844.0;144.0;6.99;49767.0;16;0;1;0
0;0;0;1;0;0;0;0;0;1;216906.0;117.0;5.99;54702.95;18;0;0;0
1;1;0;0;0;0;0;1;0;0;165660.0;99.0;5.99;20958.65;18;0;1;0
2;0;0;1;0;0;1;0;0;0;169556.0;132.0;6.99;18881.3;22;0;1;0
1;1;0;0;0;0;1;0;0;0;798506.0;101.0;5.99;66169.0;25;0;0;0
1;1;0;0;0;1;0;0;0;0;379156.0;150.0;4.99;68466.49;16;0;1;0
2;1;0;0;0;0;0;0;0;1;336048.0;101.0;6.99;28929.95;18;0;0;0
0;0;1;0;0;0;0;1;0;0;50247.0;137.0;6.99;12641.71;18;0;1;0
1;1;0;0;1;0;0;0;0;0;307650.0;125.0;4.99;41256.0;23;0;1;0
1;0;0;1;0;0;0;1;0;0;77689.0;125.0;4.99;74255.5;18;0;0;0
1;0;0;1;0;0;0;0;0;1;49768.0;154.0;5.99;20112.11;20;0;1;0
2;1;0;0;0;0;0;1;0;0;137230.0;104.0;4.99;42110.0;18;0;1;0
1;0;0;1;0;0;0;1;0;0;191550.0;96.52777777777777;6.99;48635.0;18;0;1;0
1;0;0;1;0;0;0;1;0;0;237558.0;144.0;11.99;67746.3;16;0;0;0
0;0;1;0;0;0;0;0;0;1;130174.0;89.0;8.99;30801.66;23;0;1;0
0;0;0;1;0;0;0;1;0;0;223339.0;122.0;4.99;103755.88;16;0;1;0
0;1;0;0;0;1;0;0;0;0;429798.0;115.0;8.99;20474.21;22;0;1;0
1;1;0;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;5.99;46976.0;25;0;0;0
1;0;1;0;0;0;0;1;0;0;405803.0;95.0;6.99;211694.54;16;0;1;0
2;1;0;0;0;0;0;1;0;0;931741.0;112.22222222222223;4.99;44710.0;16;0;1;0
0;0;0;1;0;0;0;0;0;1;55605.0;115.0;6.99;56530.8;17;0;0;0
1;0;1;0;0;0;1;0;0;0;292199.755297268;117.81681803252933;6.99;15587.79;40;0;1;0
2;0;0;1;0;0;1;0;0;0;1376048.0;138.0;4.99;24489.67;28;0;1;0
0;1;0;0;0;0;0;0;0;1;687301.0;85.0;4.99;64029.47;19;0;0;0
0;0;0;1;0;0;0;0;1;0;542269.0;105.0;6.99;18270.84;19;0;1;0
2;1;0;0;0;0;0;1;0;0;309860.8717948718;124.0;6.99;25707.0;17;0;1;0
1;0;1;0;0;0;0;1;0;0;258964.0;113.0;5.99;16637.75;18;0;1;0
1;0;1;0;0;0;1;0;0;0;264555.0;93.0;5.99;58783.53;18;0;1;0
1;0;0;1;0;0;0;0;0;1;264575.0;147.0;6.99;88401.0;22;0;1;0
2;0;0;1;0;0;0;0;0;1;507316.0;107.0;6.99;45987.75;22;0;0;0
2;0;0;1;0;0;1;0;0;0;291079.0;125.0;6.99;22947.49;24;0;1;0
1;1;0;0;0;0;0;0;1;0;405167.0;97.0;5.99;17773.58;16;0;0;0
0;1;0;0;0;0;0;1;0;0;176864.0;119.0;6.99;16559.74;23;0;1;0
1;0;1;0;0;0;0;0;0;1;803838.0;106.0;5.99;51058.22;16;0;0;0
1;0;0;1;0;0;0;1;0;0;741379.0;91.0;4.99;17932.35;16;0;1;0
0;0;1;0;0;0;1;0;0;0;144298.0;130.0;5.99;23264.01;16;0;1;0
2;1;0;0;0;0;0;0;0;1;294414.8751367589;120.1930250203447;8.99;146386.0;16;0;0;0
1;0;0;1;0;0;0;0;0;1;278461.0;97.0;6.99;129971.55;17;0;0;0
2;0;0;1;0;0;0;0;0;1;146907.0;122.0;6.99;29567.0;26;0;1;0
2;1;0;0;0;0;0;1;0;0;587056.0;108.0;4.99;12654.99;18;0;1;0
1;1;0;0;0;0;0;0;0;1;163868.0;135.0;6.99;130127.3;18;0;1;0
0;1;0;0;0;0;0;1;0;0;81982.0;127.61764705882354;11.99;124126.4;18;0;1;0
0;1;0;0;0;0;0;0;1;0;391387.0;100.0;5.99;22508.0;19;0;0;0
2;0;0;1;0;0;1;0;0;0;294414.8751367589;120.1930250203447;5.99;23853.0;60;0;0;0
2;0;1;0;0;0;0;1;0;0;390169.0;123.0;6.99;37754.44;20;0;1;0
1;1;0;0;0;0;0;1;0;0;59916.0;128.0;8.99;39621.0;16;0;0;0
2;1;0;0;0;0;1;0;0;0;328385.0;145.0;5.99;45627.3;18;0;1;0
2;0;0;1;0;0;0;1;0;0;317271.0;116.0;6.99;62059.8;24;0;1;0
2;0;1;0;0;0;0;1;0;0;686391.0;113.0;4.99;12521.32;19;0;1;0
1;1;0;0;0;0;0;0;0;1;80332.0;112.0;8.99;978.5;36;0;1;0
1;0;1;0;0;0;0;0;0;1;38272.0;94.0;5.99;35736.2;16;0;1;0
0;0;0;1;0;0;0;1;0;0;39840.0;106.0;5.99;129392.97;25;0;1;0
0;0;0;1;0;0;0;1;0;0;123350.0;119.0;5.99;48076.92;45;0;1;0
0;0;0;1;0;0;1;0;0;0;543020.0;117.0;11.99;160501.74;20;0;1;0
1;0;1;0;0;0;1;0;0;0;574058.0;145.0;5.99;71028.67;19;0;1;0
0;1;0;0;0;0;1;0;0;0;370166.0;112.0;5.99;41687.2;17;0;0;0
2;0;0;1;0;0;1;0;0;0;888757.0;140.88235294117646;8.99;30483.3;16;0;1;0
2;0;0;1;0;0;0;1;0;0;283501.0;129.0;6.99;13992.8;18;0;1;0
1;1;0;0;0;0;1;0;0;0;209821.0;127.13333333333334;5.99;29987.95;16;0;1;0
2;0;0;1;1;0;0;0;0;0;514748.0;83.0;5.99;17737.0;30;0;0;0
2;0;0;1;0;0;0;0;0;1;66604.0;126.0;8.99;1182.0;32;0;1;0
1;1;0;0;0;0;0;1;0;0;244952.0;123.0;8.99;18388.84;19;0;1;0
2;0;0;1;0;0;0;1;0;0;227984.0;107.0;8.99;11664.87;19;0;1;0
2;1;0;0;0;0;1;0;0;0;294414.8751367589;120.1930250203447;8.99;55002.9;18;0;0;0
1;0;1;0;0;0;0;1;0;0;1002966.0;120.0;4.99;14229.25;16;0;1;0
1;1;0;0;0;0;0;0;0;1;75132.0;137.0;5.99;37743.5;25;0;1;0
2;0;0;1;0;0;0;0;0;1;29171.0;112.0;6.99;491.0;25;0;0;0
1;0;0;1;0;0;1;0;0;0;112314.0;130.0;5.99;36750.93;15;0;0;0
0;0;0;1;0;0;1;0;0;0;210802.0;104.0;6.99;39719.0;16;0;0;0
1;0;0;1;0;0;1;0;0;0;586605.0;126.0;6.99;37011.1;18;0;0;0
2;0;0;1;0;0;1;0;0;0;138025.0;101.93333333333334;5.99;21520.35;16;0;0;0
1;0;1;0;0;0;1;0;0;0;152874.0;122.0;4.99;16209.6;19;0;1;0
1;1;0;0;0;0;0;0;0;1;198329.0;137.44736842105263;5.99;100039.1;18;0;1;0
0;0;0;1;0;0;0;1;0;0;305147.0;117.0;5.99;5403.11;45;0;1;0
2;0;0;1;0;0;0;0;0;1;96822.0;116.0;5.99;18013.01;25;0;0;0
2;1;0;0;0;0;0;1;0;0;160856.0;109.18181818181819;8.99;5880.81;19;0;0;0
1;1;0;0;0;0;0;1;0;0;40444.0;121.0;6.99;153237.35;15;0;0;0
2;0;1;0;0;0;1;0;0;0;512075.0;150.0;5.99;39129.85;16;0;0;0
1;1;0;0;0;0;0;0;0;1;382500.0;105.0;5.99;20396.7;22;0;0;0
1;1;0;0;0;0;0;0;0;1;305138.0;146.0;4.99;504.6;33;0;0;0
2;0;0;1;0;0;1;0;0;0;234682.0;105.0;4.99;45472.0;17;0;0;0
1;1;0;0;0;0;0;0;0;1;163001.0;115.77777777777777;5.99;61342.0;36;0;1;0
2;0;0;1;0;0;0;1;0;0;270408.0;116.0;4.99;16998.38;26;0;1;0
2;0;0;1;0;0;0;1;0;0;361126.0;124.0;8.99;15999.89;19;0;0;0
2;0;1;0;0;0;0;0;0;1;304500.0;117.68571428571428;4.99;13904.09;18;0;0;0
1;1;0;0;0;0;0;0;0;1;188668.0;145.0;4.99;36417.9;25;0;1;0
0;0;1;0;0;0;0;1;0;0;3685.0;112.0;5.99;73186.46;25;0;1;0
2;1;0;0;1;0;0;0;0;0;75406.0;104.0;5.99;17286.71;20;0;1;0
2;0;1;0;0;0;0;0;0;1;73559.0;103.0;6.99;41000.0;18;0;0;0
0;0;0;1;0;0;0;1;0;0;151262.0;82.28;5.99;63475.99;18;0;1;0
0;0;0;1;0;0;0;0;0;1;259826.3947368421;102.0;6.99;32013.71;27;0;1;0
2;0;0;1;0;0;1;0;0;0;447513.0;83.0;5.99;8060.26;25;0;1;0
0;0;0;1;0;0;0;0;0;1;269284.0;151.0;4.99;30493.52;25;0;0;0
2;0;0;1;0;0;0;1;0;0;223756.0;118.0;4.99;68117.7;22;0;1;0
2;0;0;1;0;0;0;1;0;0;699132.0;145.0;8.99;54723.08;20;0;1;0
2;0;1;0;0;0;0;0;0;1;327865.0;121.0;4.99;22830.56;19;0;0;0
2;0;0;1;0;0;0;1;0;0;436619.0;146.0;6.99;21672.4;17;0;1;0
2;0;0;1;0;0;0;0;0;1;488857.0;114.0;8.99;91339.39;19;0;0;0
1;0;0;1;0;0;0;1;0;0;627583.0;134.0;5.99;31607.59;22;0;1;0
1;0;1;0;0;0;1;0;0;0;433400.0;111.43243243243244;6.99;179609.3;32;0;0;0
2;0;0;1;1;0;0;0;0;0;270232.0;129.0;5.99;122855.3;30;0;1;0
1;0;0;1;0;0;0;1;0;0;750065.0;131.0;5.99;28907.55;18;0;1;0
2;0;0;1;0;0;0;0;0;1;9066.0;124.0;4.99;15032.28;25;0;0;0
1;1;0;0;0;0;0;0;0;1;205244.0;106.0;6.99;49605.0;36;0;1;0
1;1;0;0;0;0;0;1;0;0;11814.0;161.0;8.99;41111.0;17;0;0;0
2;1;0;0;0;0;1;0;0;0;476641.0;125.0;4.99;23784.01;17;0;0;0
2;0;1;0;0;0;0;0;0;1;491616.0;94.0;5.99;117715.0;18;0;0;0
2;0;0;1;0;0;0;0;0;1;232554.0;117.0;4.99;61152.83;27;0;0;0
1;1;0;0;0;0;0;0;0;1;246880.0;107.0;5.99;194538.0;36;0;1;0
0;0;0;1;0;0;0;0;0;1;258975.0;108.24137931034483;11.99;32001.55;16;0;0;0
2;0;0;1;0;0;1;0;0;0;259852.0;98.0;11.99;21295.85;17;0;0;0
2;0;0;1;0;0;0;1;0;0;196722.0;106.0;4.99;107073.52;18;0;1;0
1;1;0;0;0;0;1;0;0;0;102887.0;101.0;6.99;47234.4;15;0;1;0
1;0;0;1;0;0;0;0;0;1;37127.0;116.0;4.99;161605.0;109;0;1;0
1;1;0;0;0;0;1;0;0;0;304186.0;136.0;8.99;39877.34;20;0;1;0
0;0;0;1;0;0;0;0;1;0;71435.0;118.0;8.99;33744.52;25;0;0;0
1;0;0;1;0;0;1;0;0;0;471572.0;84.0;5.99;128037.4;16;0;0;0
0;0;1;0;0;0;0;1;0;0;393268.0;98.0;4.99;18555.63;17;0;1;0
1;1;0;0;0;0;1;0;0;0;237024.0;158.0;6.99;61178.0;33;0;0;0
1;0;0;1;1;0;0;0;0;0;136265.0;110.0;5.99;42251.0;16;0;1;0
1;0;1;0;0;0;0;0;0;1;1004242.0;108.0;11.99;121847.58;16;0;1;0
0;1;0;0;0;0;0;0;0;1;562526.0;122.0;6.99;18031.5;22;0;1;0
1;0;0;1;0;0;0;0;0;1;230807.0;112.0;5.99;84725.8;15;0;1;0
1;0;0;1;0;0;0;0;0;1;195902.0;108.0;6.99;51312.0;25;0;1;0
1;1;0;0;0;0;0;0;0;1;221382.0;116.0;4.99;61034.4;16;0;1;0
1;0;1;0;0;0;0;0;0;1;274518.0;116.0;5.99;19534.9;16;0;1;0
2;0;1;0;0;0;0;1;0;0;113373.0;123.0;6.99;13718.42;17;0;1;0
2;0;0;1;0;0;1;0;0;0;460907.0;124.0;4.99;27325.6;18;0;1;0
1;0;1;0;0;0;0;0;0;1;180170.0;127.0;5.99;17657.5;16;0;1;0
0;1;0;0;0;0;1;0;0;0;46481.0;135.0;5.99;58250.9;25;0;0;0
1;0;0;1;0;0;0;1;0;0;126297.0;139.0;8.99;50542.25;17;0;1;0
2;0;0;1;0;0;1;0;0;0;535772.0;128.0;4.99;32992.3;17;0;0;0
0;1;0;0;0;0;0;0;1;0;91684.0;109.0;5.99;34321.65;17;0;0;0
0;0;0;1;0;0;0;0;0;1;25238.0;90.0;5.99;29279.37;20;0;1;0
2;1;0;0;0;0;0;0;0;1;177132.0;115.0;4.99;16775.75;16;0;0;0
2;0;1;0;0;0;0;0;1;0;39107.0;141.0;6.99;89361.0;45;0;1;0
2;1;0;0;1;0;0;0;0;0;440766.0;112.0;5.99;15853.34;19;0;1;0
2;1;0;0;0;0;0;0;0;1;180698.0;133.56410256410257;11.99;57128.7;16;0;1;0
1;0;1;0;0;0;0;0;0;1;92349.0;120.0;6.99;49955.0;18;0;1;0
2;1;0;0;0;0;0;0;0;1;455064.0;102.0;6.99;39326.41;19;0;0;0
2;1;0;0;0;0;0;0;0;1;188085.0;108.0;4.99;59900.4;18;0;1;0
1;0;1;0;0;0;0;0;0;1;119484.0;89.0;6.99;51368.25;16;0;1;0
1;0;1;0;0;0;0;0;0;1;198894.0;126.0;11.99;36461.84;18;0;1;0
1;0;1;0;0;0;0;1;0;0;32765.0;121.0;6.99;69152.45;16;0;1;0
1;0;0;1;0;0;1;0;0;0;56881.0;126.0;6.99;79088.48;25;0;0;0
1;1;0;0;0;0;1;0;0;0;292199.755297268;117.81681803252933;5.99;40930.0;30;0;1;0
1;1;0;0;0;0;0;1;0;0;615005.0;115.0;11.99;26138.35;16;0;1;0
2;1;0;0;0;0;1;0;0;0;548483.0;113.0;4.99;77967.0;18;0;0;0
2;1;0;0;0;0;0;0;0;1;317313.0;105.0;6.99;93936.0;19;0;1;0
0;0;0;1;0;0;0;1;0;0;341225.0;121.0;5.99;49288.57;45;0;1;0
1;0;1;0;0;0;1;0;0;0;223241.0;129.0;6.99;56138.83;27;0;0;0
1;0;0;1;0;0;1;0;0;0;596074.0;111.0;8.99;39534.6;17;0;1;0
2;0;1;0;0;0;0;1;0;0;675123.0;118.0;5.99;28053.58;19;0;1;0
1;0;0;1;0;1;0;0;0;0;682240.0;134.0;5.99;10828.1;16;0;1;0
1;0;1;0;0;0;1;0;0;0;549038.0;117.0;6.99;46239.0;30;0;0;0
0;0;0;1;0;0;0;0;0;1;133230.0;94.0;11.99;31512.3;27;0;1;0
2;1;0;0;0;0;0;0;0;1;101217.0;119.0;6.99;139140.67;20;0;1;0
1;1;0;0;0;0;0;0;0;1;257560.0;122.0;11.99;69960.0;36;0;1;0
2;1;0;0;0;0;0;0;0;1;276012.0;125.6;6.99;54936.9;18;0;0;0
2;0;0;1;0;0;0;1;0;0;256368.0;129.0;6.99;19984.31;17;0;1;0
1;0;1;0;0;0;0;1;0;0;86519.0;117.0;6.99;29467.3;19;0;0;0
1;1;0;0;0;0;1;0;0;0;136567.0;114.0;4.99;28380.0;27;0;0;0
1;1;0;0;0;0;0;0;0;1;125142.0;115.77777777777777;5.99;199428.0;36;0;1;0
2;0;0;1;0;0;0;0;0;1;178163.0;117.0;5.99;24297.3;16;0;1;0
0;0;0;1;0;0;0;1;0;0;309881.0;121.0;6.99;2961.27;46;0;1;0
0;1;0;0;0;0;0;0;0;1;126501.0;146.0;5.99;24736.04;24;0;0;0
2;0;1;0;0;0;0;0;1;0;56280.0;150.0;5.99;98347.5;47;0;1;0
0;1;0;0;0;0;1;0;0;0;233037.0;132.0;5.99;30337.15;17;0;1;0
1;1;0;0;0;0;0;0;0;1;860339.0;141.0;8.99;4667.71;18;0;1;0
1;1;0;0;0;0;0;0;0;1;288397.2631578947;139.0;6.99;17994.27;17;0;1;0
1;0;0;1;0;0;0;0;0;1;437026.0;91.0;6.99;24315.4;16;0;0;0
1;1;0;0;0;0;0;0;1;0;331237.0;93.0;5.99;23597.49;24;0;1;0
0;0;0;1;0;0;1;0;0;0;932012.0;124.57575757575758;4.99;39474.14;17;0;1;0
1;0;0;1;0;0;1;0;0;0;311486.2;133.0;5.99;52198.5;30;0;0;0
1;0;1;0;0;0;0;0;0;1;210700.0;108.0;11.99;27039.98;18;0;0;0
2;0;0;1;0;0;1;0;0;0;608221.0;141.0;6.99;32125.4;20;0;1;0
2;1;0;0;0;0;1;0;0;0;123858.0;125.0;4.99;134060.36;22;0;0;0
1;1;0;0;0;0;0;0;1;0;234156.0;138.0;5.99;33261.2;16;0;0;0
1;0;0;1;0;0;1;0;0;0;124067.0;110.0;5.99;81113.9;16;0;0;0
1;0;1;0;0;0;0;0;1;0;28171.0;120.05555555555556;6.99;63452.3;17;0;1;0
2;1;0;0;0;0;0;1;0;0;280362.0;136.0;5.99;30499.0;30;0;1;0
1;0;0;1;0;0;0;1;0;0;134819.0;102.0;6.99;69735.55;26;0;1;0
2;0;1;0;0;0;0;1;0;0;537521.0;134.0;5.99;20660.35;16;0;1;0
1;1;0;0;0;0;1;0;0;0;297479.0;102.0;4.99;69078.5;18;0;0;0
1;0;0;1;0;0;0;0;0;1;167806.0;110.0;4.99;51883.5;25;0;1;0
2;1;0;0;0;0;0;1;0;0;67230.0;112.0;6.99;17070.5;16;0;1;0
1;0;0;1;0;0;1;0;0;0;542278.0;98.0;5.99;21537.95;16;0;1;0
0;0;0;1;0;0;0;0;0;1;595175.0;99.0;5.99;27937.84;25;0;1;0
1;1;0;0;0;0;1;0;0;0;662479.0;132.0;8.99;40793.26;20;0;1;0
2;0;0;1;0;0;0;0;0;1;191159.0;116.0;5.99;35458.65;18;0;0;0
0;0;0;1;0;0;0;1;0;0;118073.0;117.0;5.99;17886.61;46;0;1;0
1;0;0;1;0;0;0;1;0;0;479977.0;112.0;5.99;12999.05;16;0;1;0
0;0;0;1;0;0;0;0;0;1;167218.0;88.0;4.99;15426.1;19;0;1;0
2;1;0;0;0;0;1;0;0;0;28543.0;97.0;6.99;74338.0;18;0;0;0
2;0;0;1;0;0;1;0;0;0;88857.0;119.0;5.99;14204.7;18;0;1;0
2;0;1;0;0;0;0;0;0;1;53904.0;129.0;6.99;15506.85;16;0;1;0
0;1;0;0;0;0;0;1;0;0;1022986.0;110.0;5.99;85086.1;20;0;1;0
1;0;1;0;0;0;1;0;0;0;300495.3333333333;106.0;5.99;44470.5;30;0;0;0
0;0;0;1;0;0;0;0;0;1;105096.0;90.0;6.99;46869.0;20;0;1;0
0;1;0;0;1;0;0;0;0;0;187904.0;141.0;5.99;66280.55;19;0;1;0
1;0;0;1;0;0;1;0;0;0;323171.0;107.0;6.99;36202.05;17;0;1;0
1;0;1;0;0;0;0;0;0;1;97612.0;131.0;8.99;20344.79;21;0;1;0
1;1;0;0;0;0;0;0;0;1;49412.0;146.2972972972973;5.99;81600.0;18;0;1;0
2;0;0;1;0;0;0;1;0;0;96497.0;114.48;4.99;44121.4;19;0;1;0
2;0;0;1;0;0;0;1;0;0;287202.0;137.0;6.99;35436.99;19;0;1;0
2;0;0;1;0;0;1;0;0;0;854522.0;137.0;5.99;47377.52;24;0;1;0
1;0;1;0;0;0;0;1;0;0;202766.0;136.0;11.99;18998.7;22;0;0;0
2;0;0;1;0;0;1;0;0;0;953696.0;111.0;6.99;18812.34;22;0;1;0
2;1;0;0;0;0;0;0;0;1;211648.0;132.0;8.99;14118.1;17;0;1;0
2;0;0;1;1;0;0;0;0;0;941444.0;138.0;4.99;37343.0;45;0;1;0
2;0;0;1;0;0;0;0;0;1;317153.0;130.0;5.99;44034.1;16;0;0;0
1;1;0;0;0;0;1;0;0;0;180458.0;136.9142857142857;5.99;47003.3;16;0;0;0
2;1;0;0;0;0;0;0;0;1;254559.0;113.0;5.99;18876.0;18;0;1;0
0;0;0;1;0;0;1;0;0;0;631340.0;136.0;4.99;125561.78;110;0;1;0
2;1;0;0;0;0;0;0;0;1;611272.0;112.0;5.99;18908.53;20;0;1;0
1;1;0;0;0;0;1;0;0;0;292199.755297268;117.81681803252933;11.99;13600.0;40;0;1;0
2;0;0;1;0;0;1;0;0;0;353562.0;119.0;5.99;43831.05;16;0;0;0
0;1;0;0;0;0;0;0;0;1;297417.0;139.0;5.99;218263.39;16;0;1;0
2;1;0;0;0;0;0;1;0;0;253188.0;116.0;4.99;30641.5;16;0;1;0
0;0;1;0;0;0;0;1;0;0;285268.89730982936;113.07858611922197;6.99;44838.87;22;0;1;0
0;1;0;0;0;0;0;1;0;0;560612.0;129.0;8.99;19176.92;20;0;1;0
2;1;0;0;0;0;0;0;0;1;204945.0;140.0;5.99;126070.61;16;0;1;0
2;1;0;0;0;0;0;0;0;1;186287.0;117.0;4.99;13606.7;19;0;1;0
0;0;1;0;0;0;1;0;0;0;136626.0;135.0;5.99;35377.25;16;0;0;0
2;0;0;1;0;0;0;0;1;0;72509.0;142.0;8.99;40947.5;16;0;1;0
1;0;1;0;0;0;0;0;0;1;251054.0;126.0;6.99;76682.8;19;0;0;0
1;0;0;1;0;0;0;1;0;0;223562.0;154.0;6.99;53565.55;16;0;0;0
0;1;0;0;0;0;0;1;0;0;232633.0;124.0;8.99;131306.8;19;0;1;0
0;0;0;1;0;0;0;1;0;0;113415.0;126.0;4.99;591.0;26;0;0;0
2;1;0;0;1;0;0;0;0;0;294692.0;161.0;6.99;45913.59;29;0;1;0
2;1;0;0;0;0;0;1;0;0;121896.0;109.0;11.99;21397.0;17;0;1;0
2;0;1;0;0;0;0;0;0;1;167358.0;111.0;8.99;35764.46;21;0;1;0
2;0;1;0;0;0;0;1;0;0;341478.0;117.0;4.99;20124.99;47;0;1;0
1;0;1;0;0;0;1;0;0;0;344092.92;123.0;4.99;19712.76;22;0;1;0
2;1;0;0;0;0;0;1;0;0;236494.0;111.0;6.99;30423.65;17;0;0;0
2;0;0;1;0;0;0;0;0;1;69403.0;124.0;5.99;14240.1;18;0;1;0
0;0;0;1;0;0;1;0;0;0;104061.0;111.0;11.99;36244.0;45;0;1;0
2;1;0;0;1;0;0;0;0;0;862643.0;100.0;4.99;49837.36;17;0;1;0
1;1;0;0;0;0;0;1;0;0;308330.0857142857;142.0;8.99;15752.48;19;0;0;0
0;0;0;1;0;0;0;1;0;0;205983.0;79.0;6.99;64361.61;20;0;1;0
0;1;0;0;0;0;0;0;0;1;700583.0;114.0;4.99;27649.6;32;0;1;0
0;1;0;0;0;0;0;1;0;0;122531.0;97.0;8.99;30560.15;16;0;1;0
1;1;0;0;0;0;0;0;1;0;108081.0;105.0;6.99;91455.44;25;0;1;0
1;0;0;1;0;0;0;0;0;1;121665.0;165.0;5.99;42245.89;19;0;1;0
0;1;0;0;0;0;0;1;0;0;275023.0833333333;132.0;5.99;19393.76;24;0;1;0
0;1;0;0;0;0;0;0;1;0;120115.0;101.0;5.99;28400.9;18;0;0;0
0;0;0;1;0;0;1;0;0;0;256632.57692307694;131.0;8.99;86907.05;22;0;1;0
2;1;0;0;0;0;0;0;0;1;147011.0;128.9142857142857;5.99;62790.1;17;0;1;0
2;0;0;1;0;0;1;0;0;0;631581.0;120.0;5.99;13316.45;16;0;1;0
2;0;1;0;0;0;0;0;1;0;128458.0;141.0;6.99;44802.37;22;0;1;0
2;0;0;1;0;0;1;0;0;0;66264.0;124.0;6.99;21176.16;22;0;1;0
2;0;1;0;0;0;0;0;0;1;426565.0;141.0;5.99;86375.97;17;0;1;0
0;0;1;0;0;0;0;1;0;0;88509.0;109.0;5.99;36162.75;20;0;0;0
0;0;0;1;0;0;0;1;0;0;253959.06896551725;120.0;4.99;16640.4;16;0;0;0
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;4.99;21420.9;15;0;1;0
0;1;0;0;0;0;0;0;0;1;123782.0;97.0;5.99;85078.13;21;0;0;0
0;0;0;1;0;0;0;0;1;0;243208.0;103.0;5.99;16672.92;17;0;1;0
2;0;0;1;0;0;0;0;0;1;106264.0;95.0;4.99;13098.45;16;0;1;0
1;0;1;0;0;0;0;1;0;0;836105.0;117.0;4.99;123549.4;38;0;0;0
1;0;0;1;0;0;0;0;0;1;254122.0;106.0;8.99;31075.9;25;0;1;0
1;0;1;0;0;0;0;0;0;1;120897.0;117.0;6.99;17591.59;22;0;0;0
1;1;0;0;0;0;1;0;0;0;388165.0;109.0;4.99;27803.3;16;0;1;0
1;1;0;0;0;0;1;0;0;0;102372.0;112.0;11.99;58080.91;19;0;0;0
0;0;1;0;0;0;0;0;0;1;94069.0;111.0;6.99;47104.5;17;0;0;0
0;1;0;0;1;0;0;0;0;0;434608.0;160.0;4.99;52375.0;19;0;1;0
1;1;0;0;0;0;1;0;0;0;398361.0;118.0;6.99;34243.0;15;0;1;0
0;0;0;1;0;0;0;0;1;0;206041.0;103.88888888888889;6.99;85711.52;19;0;1;0
0;0;1;0;0;0;0;0;0;1;324658.29411764705;135.0;5.99;64956.65;16;0;0;0
2;1;0;0;0;0;0;1;0;0;296988.0;142.0;5.99;52804.47;20;0;0;0
1;0;0;1;0;0;0;0;0;1;26686.0;108.0;6.99;47341.5;15;0;1;0
1;1;0;0;0;0;1;0;0;0;456521.0;143.0;6.99;26337.95;16;0;0;0
2;0;0;1;0;0;0;0;0;1;115078.0;115.0;11.99;13640.62;20;0;1;0
1;0;1;0;0;0;1;0;0;0;366583.0;124.0;4.99;160338.5;30;0;0;0
0;1;0;0;1;0;0;0;0;0;359458.0;130.0;6.99;77952.5;18;0;1;0
2;0;0;1;0;0;0;0;0;1;41636.0;90.0;5.99;19529.0;46;0;1;0
2;0;1;0;0;0;1;0;0;0;302492.0;134.04545454545453;5.99;48486.35;15;0;0;0
2;1;0;0;1;0;0;0;0;0;233234.0;128.0;8.99;13997.6;16;0;0;0
1;0;1;0;0;0;1;0;0;0;392114.0;138.0;5.99;11382.93;21;0;1;0
0;0;1;0;0;0;1;0;0;0;59142.0;134.0;5.99;10415.28;35;0;1;0
1;0;0;1;0;0;0;1;0;0;671677.0;134.0;6.99;42715.6;17;0;0;0
1;0;1;0;0;0;0;0;0;1;170711.0;102.0;4.99;104467.5;18;0;0;0
1;0;0;1;0;0;1;0;0;0;567943.0;120.0;11.99;36478.8;19;0;0;0
1;0;0;1;0;0;0;1;0;0;70223.0;118.0;8.99;139000.55;16;0;1;0
0;1;0;0;0;0;0;0;0;1;221146.0;122.0;4.99;21897.1;28;0;0;0
1;1;0;0;0;0;0;1;0;0;69847.0;122.0;6.99;84439.39;16;0;0;0
2;0;0;1;0;0;0;0;0;1;300384.0;149.0;5.99;28000.5;17;0;0;0
2;1;0;0;0;0;0;0;0;1;586258.0;125.0;6.99;1063.8;31;0;0;0
2;0;0;1;0;0;1;0;0;0;650309.0;117.0;4.99;24562.7;16;0;1;0
2;1;0;0;0;0;1;0;0;0;152018.0;135.0;6.99;33614.35;18;0;1;0
0;1;0;0;0;0;0;1;0;0;508235.0;126.0;4.99;24785.0;16;0;0;0
1;0;1;0;0;0;1;0;0;0;394848.0;147.0;8.99;1182.0;34;0;0;0
2;0;0;1;0;0;1;0;0;0;238102.0;115.0;5.99;801.0;26;0;0;0
1;1;0;0;0;0;0;0;0;1;825103.0;131.0;5.99;117646.11;25;0;1;0
1;0;1;0;0;0;0;0;0;1;128945.0;126.0;5.99;15048.48;20;0;1;0
1;1;0;0;0;0;0;0;0;1;69664.0;139.0;8.99;21766.36;17;0;1;0
0;0;0;1;0;0;0;1;0;0;77896.0;137.0;11.99;170562.85;16;0;1;0
1;1;0;0;0;0;0;1;0;0;166872.0;105.0;11.99;48193.53268904139;19;0;1;0
